Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Highest_gamma'],47068.96551724138,374
['Highest_gamma'],48275.862068965514,374
['Highest_gamma'],49482.75862068965,374
['Highest_gamma'],50689.6551724138,374
['Highest_gamma'],51896.55172413793,374
['Highest_gamma'],53103.44827586207,374
['Highest_gamma'],54310.3448275862,374
['Highest_gamma'],55517.24137931035,374
['Highest_gamma'],56724.13793103448,374
['Highest_gamma'],57931.03448275862,374
['Highest_gamma'],59137.93103448275,374
['Highest_gamma'],60344.8275862069,374
['Highest_gamma'],61551.72413793103,374
['Highest_gamma'],62758.620689655174,374
['Highest_gamma'],63965.51724137931,374
['Highest_gamma'],65172.41379310345,374
['Highest_gamma'],66379.3103448276,374
['Highest_gamma'],67586.20689655172,374
['Highest_gamma'],68793.10344827586,374
['Highest_gamma'],70000.0,374
['Lowest_gamma'],35000.0,163
['Lowest_gamma'],36206.89655172414,170
['Lowest_gamma'],37413.793103448275,177
['Lowest_gamma'],38620.68965517241,184
['Lowest_gamma'],39827.58620689655,194
['Lowest_gamma'],41034.48275862069,201
['Lowest_gamma'],42241.379310344826,209
['Lowest_gamma'],43448.275862068964,218
['Lowest_gamma'],44655.1724137931,228
['Lowest_gamma'],45862.06896551724,238
['Lowest_gamma'],47068.96551724138,246
['Lowest_gamma'],48275.862068965514,256
['Lowest_gamma'],49482.75862068965,264
['Lowest_gamma'],50689.6551724138,272
['Lowest_gamma'],51896.55172413793,282
['Lowest_gamma'],53103.44827586207,292
['Lowest_gamma'],54310.3448275862,301
['Lowest_gamma'],55517.24137931035,312
['Lowest_gamma'],56724.13793103448,323
['Lowest_gamma'],57931.03448275862,333
['Lowest_gamma'],59137.93103448275,343
['Lowest_gamma'],60344.8275862069,354
['Lowest_gamma'],61551.72413793103,369
['Lowest_gamma'],62758.620689655174,392
['Lowest_gamma'],63965.51724137931,402
['Lowest_gamma'],65172.41379310345,421
['Lowest_gamma'],66379.3103448276,429
['Lowest_gamma'],67586.20689655172,448
['Lowest_gamma'],68793.10344827586,472
['Lowest_gamma'],70000.0,472
Incentive Strategy,Total to Distribute,Incentive count
['Random'],35000.0,0.0
['Random'],36206.89655172414,0.0
['Random'],37413.793103448275,0.0
['Random'],38620.68965517241,0.0
['Random'],39827.58620689655,0.0
['Random'],41034.48275862069,0.0
